"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Índia","57"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Bangladesh","18"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Geòrgia","9"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Armènia","2"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Japó","5"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Nepal","11"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Turquia","23"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Iran","10"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Resta països","30"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","NA","--"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Oceania","10"
2022,1,"Ciutat Vella",3,"la Barceloneta","Homes","Apàtrides/No consta","1"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Espanya","6210"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Itàlia","835"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","França","447"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Regne Unit","295"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Alemanya","217"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Rússia","142"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Romania","79"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Portugal","60"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Ucraïna","63"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Polònia","95"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Països Baixos","88"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Bulgària","20"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Suècia","61"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Bèlgica","41"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Irlanda","45"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Grècia","39"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Suïssa","24"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Hongria","31"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Resta països","209"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Total","261"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Marroc, el","170"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Algèria","35"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Senegal","9"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Nigèria","4"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Resta països","43"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Total","1312"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Colòmbia","190"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Hondures","56"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Veneçuela","113"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Perú","83"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Argentina","163"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Brasil","104"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Equador","33"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Bolívia","29"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Estats Units, els","163"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","República Dominicana","68"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Xile","83"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Mèxic","93"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Paraguai","16"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","El Salvador","12"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Cuba","16"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Uruguai","28"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Nicaragua","7"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Resta països","55"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Total","641"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Pakistan","101"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Xina","127"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Filipines","158"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Índia","33"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Bangladesh","19"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Geòrgia","44"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Armènia","1"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Japó","37"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Nepal","3"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Turquia","34"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Iran","14"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Resta països","70"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Oceania","15"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Apàtrides/No consta","2"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Espanya","5846"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Itàlia","1003"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","França","434"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Regne Unit","403"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Alemanya","206"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Rússia","59"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Romania","56"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Portugal","93"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Ucraïna","37"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Polònia","46"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Països Baixos","110"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Bulgària","7"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Suècia","54"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Bèlgica","48"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Irlanda","61"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Grècia","41"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Suïssa","36"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Hongria","11"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Resta països","181"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Total","492"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Marroc, el","311"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Algèria","76"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Senegal","27"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Nigèria","9"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Resta països","69"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Total","1114"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Colòmbia","125"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Hondures","25"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Veneçuela","101"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Perú","45"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Argentina","184"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Brasil","101"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Equador","33"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Bolívia","25"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Estats Units, els","148"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","República Dominicana","69"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Xile","88"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Mèxic","68"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Paraguai","12"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","El Salvador","9"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Cuba","15"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Uruguai","24"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Nicaragua","3"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Resta països","39"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Total","819"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Pakistan","253"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Xina","126"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Filipines","131"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Índia","69"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Bangladesh","44"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Geòrgia","44"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Armènia","3"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Japó","19"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Nepal","7"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Turquia","28"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Iran","17"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Resta països","78"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","NA","--"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Oceania","23"
2022,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Apàtrides/No consta","6"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Espanya","12556"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Itàlia","808"
2022,2,"Eixample",5,"el Fort Pienc","Dones","França","313"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Regne Unit","117"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Alemanya","119"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Rússia","107"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Romania","71"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Portugal","103"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Ucraïna","54"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Polònia","48"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Països Baixos","43"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Bulgària","35"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Suècia","31"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Bèlgica","19"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Irlanda","15"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Grècia","25"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Suïssa","12"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Hongria","18"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Resta països","149"
2022,2,"Eixample",5,"el Fort Pienc","Dones","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Total","143"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Marroc, el","81"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Algèria","17"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Senegal","2"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Nigèria","11"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Resta països","32"
2022,2,"Eixample",5,"el Fort Pienc","Dones","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Total","1700"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Colòmbia","257"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Hondures","164"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Veneçuela","216"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Perú","180"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Argentina","223"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Brasil","135"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Equador","52"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Bolívia","74"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Estats Units, els","64"
2022,2,"Eixample",5,"el Fort Pienc","Dones","República Dominicana","29"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Xile","60"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Mèxic","78"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Paraguai","36"
2022,2,"Eixample",5,"el Fort Pienc","Dones","El Salvador","14"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Cuba","23"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Uruguai","23"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Nicaragua","41"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Resta països","31"
2022,2,"Eixample",5,"el Fort Pienc","Dones","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Total","927"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Pakistan","45"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Xina","614"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Filipines","38"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Índia","37"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Bangladesh","19"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Geòrgia","31"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Armènia","11"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Japó","18"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Nepal","13"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Turquia","21"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Iran","14"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Resta països","66"
2022,2,"Eixample",5,"el Fort Pienc","Dones","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Oceania","5"
2022,2,"Eixample",5,"el Fort Pienc","Dones","Apàtrides/No consta","1"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Espanya","11099"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Itàlia","796"
2022,2,"Eixample",5,"el Fort Pienc","Homes","França","309"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Regne Unit","172"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Alemanya","101"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Rússia","50"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Romania","59"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Portugal","106"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Ucraïna","42"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Polònia","33"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Països Baixos","51"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Bulgària","14"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Suècia","31"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Bèlgica","24"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Irlanda","20"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Grècia","19"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Suïssa","10"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Hongria","17"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Resta països","109"
2022,2,"Eixample",5,"el Fort Pienc","Homes","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Total","340"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Marroc, el","215"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Algèria","26"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Senegal","41"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Nigèria","2"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Resta països","56"
2022,2,"Eixample",5,"el Fort Pienc","Homes","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Total","1297"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Colòmbia","217"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Hondures","78"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Veneçuela","153"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Perú","148"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Argentina","177"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Brasil","106"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Equador","44"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Bolívia","49"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Estats Units, els","49"
2022,2,"Eixample",5,"el Fort Pienc","Homes","República Dominicana","34"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Xile","60"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Mèxic","54"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Paraguai","13"
2022,2,"Eixample",5,"el Fort Pienc","Homes","El Salvador","8"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Cuba","31"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Uruguai","32"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Nicaragua","13"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Resta països","31"
2022,2,"Eixample",5,"el Fort Pienc","Homes","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Total","1314"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Pakistan","322"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Xina","600"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Filipines","28"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Índia","88"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Bangladesh","90"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Geòrgia","30"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Armènia","10"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Japó","10"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Nepal","30"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Turquia","26"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Iran","10"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Resta països","70"
2022,2,"Eixample",5,"el Fort Pienc","Homes","NA","--"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Oceania","9"
2022,2,"Eixample",5,"el Fort Pienc","Homes","Apàtrides/No consta","4"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Espanya","21157"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Itàlia","989"
2022,2,"Eixample",6,"la Sagrada Família","Dones","França","243"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Regne Unit","134"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Alemanya","151"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Rússia","172"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Romania","104"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Portugal","176"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Ucraïna","83"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Polònia","89"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Països Baixos","65"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Bulgària","27"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Suècia","27"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Bèlgica","14"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Irlanda","20"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Grècia","24"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Suïssa","15"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Hongria","23"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Resta països","193"
2022,2,"Eixample",6,"la Sagrada Família","Dones","NA","--"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Total","156"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Marroc, el","101"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Algèria","12"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Senegal","10"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Nigèria","3"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Resta països","30"
2022,2,"Eixample",6,"la Sagrada Família","Dones","NA","--"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Total","2761"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Colòmbia","391"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Hondures","197"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Veneçuela","431"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Perú","306"
2022,2,"Eixample",6,"la Sagrada Família","Dones","Argentina","315"
