layer_code ;generic_layer;layer_name;ED50_X_coordinate;ED50_Y_coordinate;ETRS89_X_coordinate;ETRS89_Y_coordinate;longitude;latitude;equipment;district;neighborhood;district_name;neighborhood_name
K014;Transports i serveis relacionats;Autobusos diürns;430093764;4588316876;430001837;4588115885;2162081;41441567;BUS -27-47-V27-182--;8;49;Nou Barris;Canyelles
K014;Transports i serveis relacionats;Autobusos diürns;432527735;4585641822;432435785;4585440855;2191513;41417683;BUS -34-B24--;9;61;Sant Andreu;la Sagrera
K015;Transports i serveis relacionats;Autobusos nocturns;428787488;4586126016;428695573;4585925046;2146705;4142172;NITBUS -N4--;7;38;Horta-Guinardó;la Teixonera
K014;Transports i serveis relacionats;Autobusos diürns;429591891;4582545443;429499967;4582344506;2156747;41389543;BUS -H10--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;429591891;4582545443;429499967;4582344506;2156747;41389543;NITBUS -N7--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;431225239;4584978811;431133301;4584777851;2176004;41411601;BUS -117-V23-D50--;2;6;Eixample;la Sagrada Família
K015;Transports i serveis relacionats;Autobusos nocturns;430587079;4586738945;430495147;4586537969;2168167;41427398;NITBUS -N4--;7;36;Horta-Guinardó;la Font d'en Fargues
K014;Transports i serveis relacionats;Autobusos diürns;430006493;458025701;429914565;4580056094;216197;41368968;BUS -55-150--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;429811895;4580139426;429719968;4579938511;2159657;41367892;BUS -55-150--;3;11;Sants-Montjuïc;el Poble-sec
K015;Transports i serveis relacionats;Autobusos nocturns;430995479;4586627226;430903543;4586426251;2173067;41426428;NITBUS -N4--;8;44;Nou Barris;Vilapicina i la Torre Llobeta
K015;Transports i serveis relacionats;Autobusos nocturns;429029533;4582727358;428937614;458252642;215;41391132;NITBUS -N3--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;430066544;4582526187;429974616;458232525;2162426;41389411;BUS -7-63-67-V15--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;431950344;4588886278;4318584;4588685282;2184239;41446855;BUS -60--;8;53;Nou Barris;la Trinitat Nova
K014;Transports i serveis relacionats;Autobusos diürns;431044948;4587984975;430953012;4587783987;2173504;4143866;BUS -47-76-H4-H2-M19-182--;8;48;Nou Barris;la Guineueta
K014;Transports i serveis relacionats;Autobusos diürns;427182753;4581716674;427090851;4581515745;2128034;41381864;BUS -70-V3--;4;20;Les Corts;la Maternitat i Sant Ramon
K014;Transports i serveis relacionats;Autobusos diürns;432775744;4582153897;432683791;4581952963;2194868;41386289;BUS -59-136--;1;3;Ciutat Vella;la Barceloneta
K014;Transports i serveis relacionats;Autobusos diürns;42877231;4579355827;428680393;457915492;214732;41360743;BUS -13-125--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;428588596;458061015;428496681;4580409231;2144976;41372024;BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-902-E80--;3;15;Sants-Montjuïc;Hostafrancs
K014;Transports i serveis relacionats;Autobusos diürns;430570036;4586365162;430478104;4586164189;2168006;41424031;BUS -117-V23--;7;36;Horta-Guinardó;la Font d'en Fargues
K014;Transports i serveis relacionats;Autobusos diürns;432452318;4585235717;432360369;4585034754;2190656;41414019;BUS -34-B24--;10;65;Sant Martí;el Clot
K015;Transports i serveis relacionats;Autobusos nocturns;428587455;4580961014;42849554;4580760092;2144921;41375184;NITBUS -N14-N2-N28--;3;15;Sants-Montjuïc;Hostafrancs
K014;Transports i serveis relacionats;Autobusos diürns;4283976;4582211965;428305687;4582011031;2142503;41386434;BUS -27-D40--;4;19;Les Corts;les Corts
K014;Transports i serveis relacionats;Autobusos diürns;426843604;4582679833;426751706;4582478896;2123862;41390508;BUS -34--;4;21;Les Corts;Pedralbes
K014;Transports i serveis relacionats;Autobusos diürns;427966582;4579540437;427874672;4579339528;2137666;41362334;BUS -109-125-V3-H16--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;43217734;4585075744;432085393;4584874783;2187384;41412555;BUS -33-34-B24-H10--;10;65;Sant Martí;el Clot
K014;Transports i serveis relacionats;Autobusos diürns;4251766;4582080317;425084717;4581879386;2103999;41384955;BUS -63--;4;21;Les Corts;Pedralbes
K015;Transports i serveis relacionats;Autobusos nocturns;428143037;4583834629;428051127;4583633681;2139266;41401026;NITBUS -N8--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;427724551;4584371406;427632645;4584170453;2134196;41405823;BUS -V13--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K014;Transports i serveis relacionats;Autobusos diürns;429887111;4581584844;429795184;4581383916;2160389;41380917;BUS -V11--;2;10;Eixample;Sant Antoni
K014;Transports i serveis relacionats;Autobusos diürns;429798996;4586275899;429707071;4586074927;215879;41423159;BUS -V23--;7;36;Horta-Guinardó;la Font d'en Fargues
K014;Transports i serveis relacionats;Autobusos diürns;43031687;4586335509;430224941;4586134537;216498;41423742;BUS -117-V23--;7;36;Horta-Guinardó;la Font d'en Fargues
K014;Transports i serveis relacionats;Autobusos diürns;432039048;4587045248;431947103;4586844269;2185508;41430282;BUS -11-34-126-H6-133--;9;60;Sant Andreu;Sant Andreu
K014;Transports i serveis relacionats;Autobusos diürns;432415011;4589174368;432323063;4588973369;2189769;41449489;BUS -11-126-127-V31--;9;57;Sant Andreu;la Trinitat Vella
K014;Transports i serveis relacionats;Autobusos diürns;432100207;4584418181;432008261;4584217226;2186535;41406626;BUS -62--;10;65;Sant Martí;el Clot
K014;Transports i serveis relacionats;Autobusos diürns;428585126;458516605;428493212;4584965089;2144397;41413057;BUS -22-V19--;6;28;Gràcia;Vallcarca i els Penitents
K015;Transports i serveis relacionats;Autobusos nocturns;428755656;4585431173;428663741;458523021;2146406;4141546;NITBUS -N5--;6;29;Gràcia;el Coll
K014;Transports i serveis relacionats;Autobusos diürns;429727777;4580435244;429635851;4580234327;2158617;41370549;BUS -55--;3;11;Sants-Montjuïc;el Poble-sec
K014;Transports i serveis relacionats;Autobusos diürns;431043578;458779746;430951642;4587596474;2173509;41436971;BUS -47-D40-V29-D50-182--;8;45;Nou Barris;Porta
K015;Transports i serveis relacionats;Autobusos nocturns;431386983;4588783685;431295044;458858269;2177507;41445883;NITBUS -N6--;8;50;Nou Barris;les Roquetes
K014;Transports i serveis relacionats;Autobusos diürns;4258246;4582874622;425732711;4582673683;2111651;41392169;BUS -63-68-78-H4--;4;21;Les Corts;Pedralbes
K015;Transports i serveis relacionats;Autobusos nocturns;42985831;4582168468;429766384;4581967534;2159977;41386171;NITBUS -N3-N8--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;434102757;4585708796;434010793;4585507828;2210351;41418417;BUS -V31-136--;10;70;Sant Martí;el Besòs i el Maresme
K014;Transports i serveis relacionats;Autobusos diürns;433918043;4587718982;433826081;4587517996;2207921;41436507;BUS -11-V33--;9;59;Sant Andreu;el Bon Pastor
K014;Transports i serveis relacionats;Autobusos diürns;429691278;4581784596;429599353;4581583666;2158024;41382699;BUS -V11--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;430074086;45821555;429982158;4581954567;2162559;41386073;NITBUS -N3-N7-N8--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;429214366;4581312484;429122445;4581111559;2152376;41378405;NITBUS -N0--;2;9;Eixample;la Nova Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;430740105;4582811606;430648171;4582610666;2170449;4139204;BUS -39-47-B24-V17--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;432237001;4584931071;432145054;4584730111;2188114;41411257;BUS -33-34-B24-H10--;10;65;Sant Martí;el Clot
K015;Transports i serveis relacionats;Autobusos nocturns;432237001;4584931071;432145054;4584730111;2188114;41411257;NITBUS -N9--;10;65;Sant Martí;el Clot
K014;Transports i serveis relacionats;Autobusos diürns;431779549;4589120828;431687607;458891983;2182168;41448953;BUS -11-76-127-H2-V29-D50-180--;8;53;Nou Barris;la Trinitat Nova
K015;Transports i serveis relacionats;Autobusos nocturns;42896767;4586296118;428875753;4586095146;2148841;41423268;NITBUS -N4--;7;38;Horta-Guinardó;la Teixonera
K014;Transports i serveis relacionats;Autobusos diürns;430218255;4584767062;430126326;4584566104;2163982;41409607;BUS -114-V19--;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova
K014;Transports i serveis relacionats;Autobusos diürns;430659229;4582206498;430567295;4582005564;2169551;41386583;BUS -67--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;433306325;4583682062;433214367;4583481113;2201045;41400097;BUS -B25-B20-136--;10;68;Sant Martí;el Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;429124646;4582535568;429032727;4582334631;215116;41389413;BUS -59-63-141-V11-X1--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;430951064;4581655229;430859127;45814543;2173104;41381643;NITBUS -N9--;1;2;Ciutat Vella;el Barri Gòtic
K015;Transports i serveis relacionats;Autobusos nocturns;430928703;4581634236;430836767;4581433307;2172839;41381452;NITBUS -N9--;1;1;Ciutat Vella;el Raval
K014;Transports i serveis relacionats;Autobusos diürns;431213691;4584133327;431121753;4583932375;2175962;41403985;BUS -19-33-34-B24-H10-D50--;2;6;Eixample;la Sagrada Família
K014;Transports i serveis relacionats;Autobusos diürns;432271817;4581030661;432179868;4580829737;2188968;4137613;BUS -V15-V19--;1;3;Ciutat Vella;la Barceloneta
K014;Transports i serveis relacionats;Autobusos diürns;433754271;4587389727;43366231;4587188744;2205997;41433528;BUS -V33--;9;59;Sant Andreu;el Bon Pastor
K014;Transports i serveis relacionats;Autobusos diürns;43335401;4586480308;433262053;4586279333;2201307;41425304;BUS -33-V31-136--;10;73;Sant Martí;la Verneda i la Pau
K014;Transports i serveis relacionats;Autobusos diürns;431149267;458807769;43105733;4587876701;2174742;41439504;BUS -11-D40-V29--;8;51;Nou Barris;Verdun
K015;Transports i serveis relacionats;Autobusos nocturns;428777789;4583144747;428685873;4582943805;214694;41394869;NITBUS -N7--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;427709299;458405801;427617393;458385706;2134051;41402999;BUS -70-V11--;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova
K015;Transports i serveis relacionats;Autobusos nocturns;429147321;4585960934;429055402;4585759966;215103;41420265;NITBUS -N4-N5--;7;37;Horta-Guinardó;el Carmel
K015;Transports i serveis relacionats;Autobusos nocturns;430153577;4581311471;430061648;4581110545;2163607;41378478;NITBUS -N6--;1;1;Ciutat Vella;el Raval
K015;Transports i serveis relacionats;Autobusos nocturns;432131737;458564053;432039791;4585439564;2186775;41417638;NITBUS -N3--;9;63;Sant Andreu;Navas
K014;Transports i serveis relacionats;Autobusos diürns;426648766;4583725709;42655687;4583524762;2121405;4139991;BUS -68-H4--;5;23;Sarrià-Sant Gervasi;Sarrià
K014;Transports i serveis relacionats;Autobusos diürns;429068882;4583082377;428976963;4582881435;2150429;41394333;BUS -6-7-33-34-H8--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;429323228;4582843952;429231307;4582643012;2153499;41392208;BUS -54-67--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;428500407;4583629904;428408494;4583428957;2143565;41399214;BUS -V13--;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany
K014;Transports i serveis relacionats;Autobusos diürns;432556064;4586680896;432464114;458647992;2191736;41427044;BUS -34-126-H8-V31--;9;61;Sant Andreu;la Sagrera
K015;Transports i serveis relacionats;Autobusos nocturns;432057401;4583050893;431965455;4582849951;2186177;41394308;NITBUS -N11--;2;5;Eixample;el Fort Pienc
K014;Transports i serveis relacionats;Autobusos diürns;431285837;4583270727;431193898;4583069783;2176924;41396222;BUS -6-7-H12--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;430419203;458641824;430327273;4586217267;2166195;41424496;BUS -117-V23--;7;36;Horta-Guinardó;la Font d'en Fargues
K015;Transports i serveis relacionats;Autobusos nocturns;430745925;4582336127;43065399;4582135192;2170573;41387758;NITBUS -N2-N3-N4-N5-N6-N7--;2;7;Eixample;la Dreta de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;429317034;4583913446;429225113;4583712496;21533;4140184;NITBUS -N4--;6;31;Gràcia;la Vila de Gràcia
K014;Transports i serveis relacionats;Autobusos diürns;429200404;4580919356;429108483;4580718434;2152255;41374863;BUS -79--;3;11;Sants-Montjuïc;el Poble-sec
K015;Transports i serveis relacionats;Autobusos nocturns;430979054;4582451146;430887117;458225021;2173348;41388814;NITBUS -N12-N4--;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera
K014;Transports i serveis relacionats;Autobusos diürns;431392372;4586719379;431300433;4586518403;2177806;41427292;BUS -V27--;9;62;Sant Andreu;el Congrés i els Indians
K014;Transports i serveis relacionats;Autobusos diürns;428001702;4586844167;427909794;4586643191;2137217;41428118;BUS -19-76-135--;7;39;Horta-Guinardó;Sant Genís dels Agudells
K015;Transports i serveis relacionats;Autobusos nocturns;432721178;4588807335;432629227;4588606339;2193475;41446209;NITBUS -N9--;9;60;Sant Andreu;Sant Andreu
K015;Transports i serveis relacionats;Autobusos nocturns;430020543;4582965861;429928615;458276492;2161825;41393367;NITBUS -N9--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;430402013;4582362074;430310082;4582161138;2166457;41387962;BUS -7-54-H12-52--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;429599933;45855376;42950801;4585336635;2156495;41416493;BUS -24-V19--;7;34;Horta-Guinardó;Can Baró
K015;Transports i serveis relacionats;Autobusos nocturns;431930165;4584833803;43183822;4584632844;2184454;41410355;NITBUS -N9--;10;64;Sant Martí;el Camp de l'Arpa del Clot
K014;Transports i serveis relacionats;Autobusos diürns;43074884;4583680877;430656906;4583479929;2170454;4139987;BUS -33-34-B24-H10--;2;7;Eixample;la Dreta de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;428636463;4587124221;428544549;4586923242;214478;41430697;BUS -27-60-76-V21-H4-M19-135--;7;40;Horta-Guinardó;Montbau
K015;Transports i serveis relacionats;Autobusos nocturns;432506562;458832414;432414613;4588123149;219096;41441839;NITBUS -N9--;9;60;Sant Andreu;Sant Andreu
K015;Transports i serveis relacionats;Autobusos nocturns;431886695;4587388762;431794751;458718778;2183646;41433363;NITBUS -N3--;9;60;Sant Andreu;Sant Andreu
K014;Transports i serveis relacionats;Autobusos diürns;432230767;4589151446;432138821;4588950447;2187566;41449267;BUS -76-H2-D50--;8;53;Nou Barris;la Trinitat Nova
K014;Transports i serveis relacionats;Autobusos diürns;42792986;4579927294;427837951;4579726382;2137181;41365815;BUS -46-65-79-109-L70-L72-L80-L86-L94-L95-H12-H16-902--;3;13;Sants-Montjuïc;la Marina de Port
K014;Transports i serveis relacionats;Autobusos diürns;431952006;4588849734;431860062;4588648738;2184263;41446526;BUS -60-76-127-132--;8;52;Nou Barris;la Prosperitat
K015;Transports i serveis relacionats;Autobusos nocturns;433600632;4586154503;433508672;4585953531;2204294;4142239;NITBUS -N8--;10;73;Sant Martí;la Verneda i la Pau
K014;Transports i serveis relacionats;Autobusos diürns;430115539;4582855025;43002361;4582654085;2162974;41392377;BUS -H10--;2;7;Eixample;la Dreta de l'Eixample
K015;Transports i serveis relacionats;Autobusos nocturns;430138094;4585156549;430046166;4584955588;2162977;41413108;NITBUS -N6--;7;33;Horta-Guinardó;el Baix Guinardó
K015;Transports i serveis relacionats;Autobusos nocturns;429122033;4582746993;429030114;4582546054;2151104;41391317;NITBUS -N7--;2;8;Eixample;l'Antiga Esquerra de l'Eixample
K014;Transports i serveis relacionats;Autobusos diürns;433702762;4586209857;433610801;4586008885;220551;41422897;BUS -H10--;10;73;Sant Martí;la Verneda i la Pau
K015;Transports i serveis relacionats;Autobusos nocturns;432769775;4583536916;432677822;4583335969;2194643;41398745;NITBUS -N11--;10;68;Sant Martí;el Poblenou
K014;Transports i serveis relacionats;Autobusos diürns;434175067;4585563801;434083102;4585362835;2211232;41417117;BUS -B25-V31-136--;10;70;Sant Martí;el Besòs i el Maresme
K015;Transports i serveis relacionats;Autobusos nocturns;434175067;4585563801;434083102;4585362835;2211232;41417117;NITBUS -N11--;10;70;Sant Martí;el Besòs i el Maresme
K015;Transports i serveis relacionats;Autobusos nocturns;42880514;4584675684;428713224;4584474728;2147087;4140866;NITBUS -N4--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
K015;Transports i serveis relacionats;Autobusos nocturns;428766416;45843422;4286745;4584141247;2146663;41405653;NITBUS -N0--;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró
