"Area_Joc_Id","Adreca","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","X_ETRS89","Y_ETRS89","Longitud","Latitud","Area_Joc_Geom_WGS84","Area_Joc_Geom_ETRS89"
138526,"Parc La Pegaso, 0",Sant Andreu,9,la Sagrera,61,432209.884,4586550.770,2.1886858,41.4276603,"POLYGON ((2.18870753896995 41.4277168390706, 2.18862193660727 41.4277424565976, 2.18858260215787 41.4276661203494, 2.18881097484609 41.4275977775562, 2.18885024946577 41.4276741313212, 2.18870753896995 41.4277168390706))","POLYGON ((432211.758468887 4586557.0270451, 432204.632479926 4586559.93810368, 432201.266410639 4586551.49411613, 432220.277381188 4586543.72795984, 432223.638450483 4586552.17394744, 432211.758468887 4586557.0270451))"
138524,"Parc La Pegaso, 0",Sant Andreu,9,la Sagrera,61,432184.428,4586563.626,2.1883797,41.4277740,"POLYGON ((2.18829312039082 41.4277527494084, 2.18854715280871 41.4276767245176, 2.1885874841743 41.4277527705569, 2.18856850338838 41.4277585096602, 2.18846007209506 41.4277913342855, 2.18842313147467 41.4278025133892, 2.18834762838429 41.427825364546, 2.18834560619102 41.4278214860875, 2.18833201992387 41.4278255427535, 2.18829312039082 41.4277527494084))","POLYGON ((432177.16844797 4586561.33831424, 432198.315415207 4586552.69914039, 432201.764484373 4586561.11012726, 432200.18448687 4586561.76214026, 432191.15850117 4586565.49121453, 432188.083506039 4586566.76123983, 432181.798515992 4586569.35729154, 432181.625512469 4586568.92829219, 432180.494514213 4586569.38930148, 432177.16844797 4586561.33831424))"
138523,"Parc La Pegaso, 0",Sant Andreu,9,la Sagrera,61,432129.700,4586547.214,2.1877267,41.4276215,"POLYGON ((2.18774328704737 41.4277701384673, 2.18767853140427 41.4276440184523, 2.18766175236714 41.4276113470863, 2.18789824550787 41.427542567988, 2.18790793760511 41.4275609845591, 2.18798379227318 41.4277050175088, 2.1878459007851 41.4277451189862, 2.18774543691323 41.4277743330983, 2.18774328704737 41.4277701384673))","POLYGON ((432131.244394685 4586563.69966635, 432125.702280239 4586549.74868677, 432124.266250591 4586546.13469206, 432143.955221774 4586538.31353055, 432144.784238515 4586540.35052741, 432151.272369451 4586556.28150288, 432139.792386252 4586560.84159706, 432131.42839849 4586564.16366567, 432131.244394685 4586563.69966635))"
138525,"Parc La Pegaso, 0",Sant Andreu,9,la Sagrera,61,432191.754,4586570.995,2.1884666,41.4278410,"POLYGON ((2.18833595294063 41.4278364785216, 2.18842674430093 41.4278093665148, 2.18842313147467 41.4278025133892, 2.18846007209506 41.4277913342855, 2.18846387527467 41.4277982788263, 2.18857236114574 41.4277658779331, 2.18871145601508 41.427724252794, 2.18875123255045 41.4277997003735, 2.18840316471766 41.4279038327516, 2.18840139929081 41.4279004785371, 2.18839238978799 41.4279031713142, 2.18839422544698 41.4279066521283, 2.18837571545738 41.4279120612419, 2.18836404091609 41.4278894422642, 2.18835515141897 41.4278921088618, 2.18835420496233 41.4278902646667, 2.18833861686928 41.4278609165431, 2.18834751821764 41.4278582590377, 2.18833595294063 41.4278364785216))","POLYGON ((432180.834523929 4586570.60030078, 432188.39251227 4586567.51923866, 432188.083506039 4586566.76123983, 432191.15850117 4586565.49121453, 432191.483507501 4586566.25921325, 432200.514493566 4586562.57713902, 432212.093475628 4586557.84704383, 432215.495544221 4586566.19203095, 432186.520589082 4586578.02526915, 432186.369586033 4586577.65426972, 432185.619587192 4586577.96027589, 432185.776590357 4586578.34527529, 432184.235592634 4586578.96028794, 432183.236572101 4586576.45829164, 432182.496573253 4586576.76129772, 432182.415571579 4586576.55729802, 432181.082544883 4586573.3113031, 432181.823543741 4586573.00929701, 432180.834523929 4586570.60030078))"
161220,"Jard Clot de la Mel, 0",Sant Martí,10,el Clot,65,432725.628,4584831.188,2.1950489,41.4122159,"POLYGON ((2.19499527267216 41.4122053369079, 2.19501068952561 41.412197112858, 2.19502057108568 41.4121894896088, 2.19503396525209 41.4121735590163, 2.19506191041896 41.4121856173821, 2.19514166906264 41.4122079644606, 2.19512267229193 41.4122289811269, 2.19508479759391 41.4122633228942, 2.19504194455535 41.4122861002447, 2.19499527267216 41.4122053369079))","POLYGON ((432721.132 4584830.052, 432722.412 4584829.127, 432723.23 4584828.273, 432724.333 4584826.494, 432726.681 4584827.811, 432733.37 4584830.23, 432731.804 4584832.578, 432728.674 4584836.42, 432725.116 4584838.982, 432721.132 4584830.052))"
161219,"Jard Clot de la Mel, 0",Sant Martí,10,el Clot,65,432702.636,4584843.332,2.1947725,41.4123234,"POLYGON ((2.19482227039784 41.4123971025383, 2.19475951026974 41.4124060671109, 2.19471767161215 41.4123118172649, 2.19475452673437 41.4123077336131, 2.19482799261631 41.4122922234684, 2.19489911726221 41.4122676713994, 2.19494722370218 41.4122419313712, 2.19497453225571 41.4122890784425, 2.19499363990267 41.4123220804293, 2.19493567342935 41.412350787003, 2.19487997289636 41.4123723394507, 2.19488487574943 41.4123812911643, 2.19482227039784 41.4123971025383))","POLYGON ((432706.871 4584851.476, 432701.635 4584852.52, 432698.041 4584842.089, 432701.117 4584841.607, 432707.241 4584839.828, 432713.16 4584837.047, 432717.154 4584834.152, 432719.485 4584839.365, 432721.116 4584843.014, 432716.301 4584846.246, 432711.668 4584848.682, 432712.087 4584849.672, 432706.871 4584851.476))"
161221,"Jard Clot de la Mel, 0",Sant Martí,10,el Clot,65,432749.969,4584801.628,2.1953434,41.4119517,"POLYGON ((2.19522592426525 41.4119231968907, 2.19525440575133 41.4119247562402, 2.19525753640934 41.4119386676716, 2.19537660199391 41.411929826389, 2.19544896600762 41.4119269636489, 2.19545127300285 41.4119959950918, 2.19535618441294 41.4120514467073, 2.19532959041885 41.412057881211, 2.19520407602257 41.4120298367432, 2.19522592426525 41.4119231968907))","POLYGON ((432740.118 4584798.55, 432742.5 4584798.701, 432742.776 4584800.243, 432752.718 4584799.169, 432758.763 4584798.795, 432759.027 4584806.457, 432751.137 4584812.687, 432748.921 4584813.422, 432738.402 4584810.406, 432740.118 4584798.55))"
32676,"Av Mistral, 68",Eixample,2,Sant Antoni,10,429177.509,4580807.983,2.1530698,41.3756756,"POLYGON ((2.1529806022676 41.3756949132121, 2.15308510758635 41.3756247751968, 2.1530936640587 41.375627981798, 2.15310436231834 41.3756320148389, 2.15311504850526 41.3756360567975, 2.15312572250262 41.3756401166805, 2.15314277415132 41.3756466465229, 2.15316193113555 41.3756540475714, 2.15305592904869 41.3757178873882, 2.1529806022676 41.3756949132121))","POLYGON ((429170.068 4580810.202, 429178.731 4580802.33, 429179.45 4580802.679, 429180.349 4580803.118, 429181.247 4580803.558, 429182.144 4580804.0, 429183.577 4580804.711, 429185.187 4580805.517, 429176.392 4580812.691, 429170.068 4580810.202))"
32679,"Av Mistral, 68",Eixample,2,Sant Antoni,10,429447.209,4580894.345,2.1562847,41.3764771,"POLYGON ((2.15629459271071 41.3765148220443, 2.15628178835393 41.3765099451654, 2.15626899618927 41.3765050503594, 2.15624983836323 41.3764976678369, 2.15623069296458 41.3764902493722, 2.15621081063529 41.3764824832147, 2.1562600434217 41.376445508039, 2.1563433875731 41.3764710159197, 2.15629459271071 41.3765148220443))","POLYGON ((429448.081 4580898.524, 429447.005 4580897.993, 429445.93 4580897.46, 429444.32 4580896.656, 429442.711 4580895.848, 429441.04 4580895.002, 429445.117 4580890.857, 429452.114 4580893.621, 429448.081 4580898.524))"
32678,"Av Mistral, 68",Eixample,2,Sant Antoni,10,429270.184,4580826.596,2.1541758,41.3758514,"POLYGON ((2.15411923905708 41.3759236898409, 2.15411457231538 41.3759220702357, 2.15410804839662 41.3759198064609, 2.15410153655222 41.375917533767, 2.1540950367822 41.3759152521538, 2.15408853701263 41.3759129705402, 2.15408203736013 41.3759106799196, 2.1540755378247 41.375908380292, 2.15406905024704 41.3759060807519, 2.15406256278645 41.3759037722046, 2.15405608740024 41.3759014547382, 2.1540496001738 41.3758991281769, 2.15404312490513 41.3758968017031, 2.15415293026718 41.3758162071701, 2.15423374484216 41.3758393375842, 2.15411923905708 41.3759236898409))","POLYGON ((429265.532482508 4580834.67052754, 429265.140480564 4580834.49453025, 429264.592477848 4580834.24853402, 429264.045475126 4580834.00153779, 429263.499472398 4580833.75354155, 429262.95346967 4580833.50554531, 429262.407466934 4580833.25654906, 429261.86146419 4580833.00655282, 429261.316461449 4580832.75655657, 429260.771458699 4580832.50556031, 429260.227455944 4580832.25356405, 429259.682453179 4580832.00056779, 429259.138450416 4580831.74757153, 429268.233395948 4580822.71048851, 429275.016425448 4580825.21244092, 429265.532482508 4580834.67052754))"
32677,"Av Mistral, 68",Eixample,2,Sant Antoni,10,429309.267,4580844.446,2.1546410,41.3760156,"POLYGON ((2.15461823207432 41.3760741048121, 2.15461297602025 41.3760727421194, 2.1546061824813 41.3760709808157, 2.15459941297394 41.3760692106803, 2.15459263162615 41.3760674314502, 2.15458586235262 41.3760656433008, 2.15457909307945 41.3760638551509, 2.15457232392321 41.376062057994, 2.15456555488389 41.37606025183, 2.15455879780227 41.3760584457534, 2.15455204083759 41.3760566306698, 2.15454529594717 41.3760548066668, 2.15453853921634 41.3760529735689, 2.15453179455978 41.3760511315518, 2.15464639828689 41.3759638071175, 2.1547314747914 41.3759893734801, 2.15461823207432 41.3760741048121))","POLYGON ((429307.422671069 4580850.96223496, 429306.98166927 4580850.81523808, 429306.411666944 4580850.62524211, 429305.843664615 4580850.43424612, 429305.274662276 4580850.24225014, 429304.706659931 4580850.04925415, 429304.138657586 4580849.85625816, 429303.570655233 4580849.66226217, 429303.002652873 4580849.46726618, 429302.435650514 4580849.27227018, 429301.868648148 4580849.07627418, 429301.302645776 4580848.87927817, 429300.735643394 4580848.68128216, 429300.169641007 4580848.48228615, 429309.658581452 4580838.69419898, 429316.800613534 4580841.46314908, 429307.422671069 4580850.96223496))"
171659,"Pg Valldaura, 207",Nou Barris,8,la Prosperitat,52,431331.922,4587829.692,2.1780341,41.4391045,"POLYGON ((2.17798579279695 41.4391520756201, 2.17781914173264 41.4389464256124, 2.17775870326077 41.4389095588675, 2.1780887127098 41.4389535296576, 2.17809127052716 41.4389604746442, 2.1781460653427 41.4391089121979, 2.17815343865235 41.4391288712881, 2.17800895563711 41.4392004308342, 2.17798579279695 41.4391520756201))","POLYGON ((431327.939795298 4587835.00873251, 431313.800601148 4587812.30980459, 431308.712562568 4587808.26483693, 431336.328640437 4587812.88463455, 431336.549646615 4587813.65363407, 431341.283778663 4587830.08962363, 431341.920796419 4587832.29962222, 431329.92583897 4587840.35872573, 431327.939795298 4587835.00873251))"
30171,"Jard Safo, 0",Eixample,2,la Nova Esquerra de l'Eixample,9,428591.102,4581363.361,2.1459926,41.3806259,"POLYGON ((2.14577828930841 41.380719674517, 2.14598094786213 41.3805699592933, 2.14605987931432 41.3806312463629, 2.14601937197119 41.3806615265264, 2.1460592916063 41.3806926733382, 2.14601865769597 41.3807234840066, 2.1460653975743 41.380759860722, 2.1460243548095 41.3807908395031, 2.14614483257166 41.3808851229203, 2.14606574627518 41.3809436078433, 2.14592612491628 41.3808362655705, 2.14592856230803 41.3807989384424, 2.14587901994733 41.3807985439696, 2.14577828930841 41.380719674517))","POLYGON ((428573.284501047 4581373.95361611, 428590.066399686 4581357.16546275, 428596.733461155 4581363.90442261, 428593.379481715 4581367.29945332, 428596.75151293 4581370.72443304, 428593.387533922 4581374.17846392, 428597.335570393 4581378.17844017, 428593.937591476 4581381.65147134, 428604.114685922 4581392.01941019, 428597.565725527 4581398.57747005, 428585.773617697 4581386.77554123, 428585.936586492 4581382.62953356, 428581.793580046 4581382.62656499, 428573.284501047 4581373.95361611))"
29968,"Jard Tete Montoliu, 0",Eixample,2,Sant Antoni,10,429562.105,4581161.164,2.1576275,41.3788903,"POLYGON ((2.15745021128801 41.3789146413614, 2.15745358075284 41.3789120898595, 2.15746194653794 41.3789060259445, 2.15746970199995 41.3789009213696, 2.15747254554376 41.3788992757802, 2.15747538920359 41.3788976211841, 2.15747823274712 41.3788959755944, 2.1574810762905 41.3788943300048, 2.15748391983374 41.3788926844151, 2.15748676337684 41.3788910388253, 2.15748961876151 41.3788894023296, 2.15749247414603 41.3788877658338, 2.15749532953041 41.378886129338, 2.15749818491465 41.3788844928421, 2.15750105214045 41.3788828654402, 2.15750391936611 41.3788812380384, 2.15750678647547 41.3788796196432, 2.15750966554257 41.3788780013352, 2.15751254449336 41.378876392034, 2.15751542344401 41.3788747827326, 2.15751831423624 41.3788731825254, 2.15752120502832 41.3788715823181, 2.15752410766198 41.3788699912049, 2.15752701017934 41.3788684090982, 2.15752992453828 41.3788668360857, 2.15753285085493 41.3788652631606, 2.15753577693915 41.3788637082488, 2.15753871498108 41.3788621534244, 2.15754166474845 41.3788606167007, 2.15754461451567 41.3788590799769, 2.15754758796619 41.3788575614414, 2.15755056130042 41.3788560519126, 2.15755354647623 41.3788545514778, 2.15755654337747 41.3788530691437, 2.15755954027857 41.3788515868096, 2.15756256086296 41.3788501226637, 2.15756558133108 41.3788486675245, 2.15756861364078 41.3788472214793, 2.15757165767592 41.3788457935349, 2.15757470171092 41.3788443655904, 2.15757775747137 41.3788429557466, 2.15758082507339 41.378841554997, 2.15758390451701 41.3788401633413, 2.15758699568606 41.3788387897865, 2.15759008673885 41.3788374252383, 2.15759320159108 41.3788360698716, 2.1575963162109 41.3788347325182, 2.15759944267232 41.3788334042589, 2.15760258085917 41.3788320941003, 2.15760573065536 41.3788308110491, 2.15760889229314 41.3788295370921, 2.1576120893398 41.378828299424, 2.15761529787968 41.3788270978701, 2.15761852987058 41.3788259325178, 2.15762178542867 41.3788247943604, 2.15762368324639 41.378824150693, 2.15764720494243 41.3788168555058, 2.15764830936114 41.3788165303056, 2.15765165837458 41.3788155639741, 2.15765500738794 41.3788145976424, 2.15765835628507 41.3788136403174, 2.15766171713995 41.3788126830797, 2.15766507787861 41.3788117348486, 2.15766843861716 41.3788107866175, 2.1576717992395 41.3788098473929, 2.15767515986175 41.3788089081682, 2.1576785204839 41.3788079689434, 2.15768189294767 41.3788070388126, 2.15768526529522 41.3788061176884, 2.15768863775881 41.3788051875575, 2.15769200999005 41.3788042754398, 2.15769538222121 41.378803363322, 2.15769876641011 41.3788024512916, 2.1577021504828 41.3788015482678, 2.15770553443928 41.3788006542505, 2.15770891827954 41.3787997692399, 2.15771231396144 41.3787988933232, 2.15771572136884 41.3787980355074, 2.15771912866006 41.378797186698, 2.15772254744454 41.3787963740029, 2.15772596611283 41.3787955703142, 2.15772940823225 41.3787948028271, 2.15773286196109 41.3787940624474, 2.1577363154576 41.3787933400811, 2.15773978044743 41.3787926538287, 2.15774325716279 41.3787919856771, 2.15774674548759 41.3787913446329, 2.15775023358009 41.378790721602, 2.15775373339813 41.3787901166717, 2.15775723298389 41.3787895297548, 2.15776074429521 41.3787889609386, 2.15776425549035 41.3787884011289, 2.15776776668542 41.3787878413192, 2.15777127764822 41.3787872995227, 2.15777478849485 41.3787867667327, 2.15777831129926 41.3787862340301, 2.15778183398751 41.3787857103342, 2.1577853565596 41.3787851956447, 2.15778887901553 41.3787846899618, 2.15779240147139 41.3787841842789, 2.15779592392721 41.3787836785958, 2.1577994582247 41.3787831820068, 2.15780298044821 41.3787826943369, 2.1578065146295 41.3787822067543, 2.15781003685289 41.3787817190841, 2.15781357080186 41.3787812495147, 2.15781710486689 41.3787807709385, 2.15782063869966 41.3787803103755, 2.1578207944999 41.3787802844923, 2.15783393500766 41.3787786151148, 2.15783478540758 41.3787785132435, 2.15783833096574 41.3787780707808, 2.15784186456603 41.3787776282306, 2.15784539816626 41.3787771856802, 2.15784894384039 41.3787767342105, 2.15785247744054 41.3787762916599, 2.15785602299847 41.3787758491967, 2.15785955671461 41.3787753976392, 2.15786296469906 41.3787754225615, 2.15786663320183 41.3787756475544, 2.15767261991084 41.3789168628894, 2.15756235009539 41.378999087703, 2.15751393087395 41.3789627033505, 2.15745021128801 41.3789146413614))","POLYGON ((429547.30641823 4581164.00790019, 429547.585416493 4581163.72189763, 429548.278412407 4581163.04189132, 429548.921409057 4581162.46888555, 429549.157408019 4581162.28388348, 429549.393406974 4581162.0978814, 429549.629405936 4581161.91287932, 429549.865404898 4581161.72787724, 429550.10140386 4581161.54287517, 429550.337402822 4581161.35787309, 429550.574401794 4581161.173871, 429550.811400765 4581160.98986892, 429551.048399736 4581160.80586684, 429551.285398708 4581160.62186475, 429551.523397688 4581160.43886266, 429551.761396668 4581160.25586058, 429551.999395656 4581160.07385849, 429552.238394646 4581159.89185639, 429552.477393643 4581159.7108543, 429552.71639264 4581159.5298522, 429552.956391647 4581159.3498501, 429553.196390653 4581159.169848, 429553.437389669 4581158.9908459, 429553.678388692 4581158.81284379, 429553.920387724 4581158.63584168, 429554.163386758 4581158.45883956, 429554.406385807 4581158.28383745, 429554.650384857 4581158.10883533, 429554.895383924 4581157.9358332, 429555.140382991 4581157.76283107, 429555.387382077 4581157.59182893, 429555.63438117 4581157.4218268, 429555.882380272 4581157.25282465, 429556.131379391 4581157.0858225, 429556.38037851 4581156.91882035, 429556.631377647 4581156.75381819, 429556.882376792 4581156.58981604, 429557.134375946 4581156.42681387, 429557.387375117 4581156.2658117, 429557.640374287 4581156.10480953, 429557.894373475 4581155.94580736, 429558.149372671 4581155.78780518, 429558.405371877 4581155.63080299, 429558.662371099 4581155.4758008, 429558.919370329 4581155.32179861, 429559.17836957 4581155.16879641, 429559.437368826 4581155.01779421, 429559.697368091 4581154.86779201, 429559.958367372 4581154.7197898, 429560.220366678 4581154.57478758, 429560.483365993 4581154.43078537, 429560.749365343 4581154.29078313, 429561.016364726 4581154.15478089, 429561.285364141 4581154.02277865, 429561.556363582 4581153.89377639, 429561.714363273 4581153.82077508, 429563.673360021 4581152.99175893, 429563.765359883 4581152.95475818, 429564.04435948 4581152.84475589, 429564.323359078 4581152.7347536, 429564.602358684 4581152.62575132, 429564.882358291 4581152.51674902, 429565.162357906 4581152.40874673, 429565.44235752 4581152.30074444, 429565.722357142 4581152.19374215, 429566.002356765 4581152.08673986, 429566.282356387 4581151.97973757, 429566.563356018 4581151.87373527, 429566.844355657 4581151.76873297, 429567.125355289 4581151.66273068, 429567.406354935 4581151.55872838, 429567.687354582 4581151.45472609, 429567.96935423 4581151.35072379, 429568.251353886 4581151.24772149, 429568.533353549 4581151.14571919, 429568.81535322 4581151.0447169, 429569.0983529 4581150.94471459, 429569.382352596 4581150.84671229, 429569.666352301 4581150.74970998, 429569.951352037 4581150.65670768, 429570.236351781 4581150.56470537, 429570.523351558 4581150.47670306, 429570.81135136 4581150.39170074, 429571.099351176 4581150.30869843, 429571.388351025 4581150.22969611, 429571.67835089 4581150.15269379, 429571.96935078 4581150.07869147, 429572.260350685 4581150.00668915, 429572.552350606 4581149.93668682, 429572.844350543 4581149.8686845, 429573.137350497 4581149.80268218, 429573.430350458 4581149.73767985, 429573.723350419 4581149.67267753, 429574.016350395 4581149.60967521, 429574.309350379 4581149.54767289, 429574.603350364 4581149.48567056, 429574.897350357 4581149.42466824, 429575.191350358 4581149.36466592, 429575.485350366 4581149.30566359, 429575.779350374 4581149.24666127, 429576.073350382 4581149.18765895, 429576.368350399 4581149.12965662, 429576.662350423 4581149.0726543, 429576.957350448 4581149.01565197, 429577.251350471 4581148.95864965, 429577.546350511 4581148.90364733, 429577.841350544 4581148.84764501, 429578.136350591 4581148.79364268, 429578.149350588 4581148.79064258, 429579.246350802 4581148.59463395, 429579.317350821 4581148.5826334, 429579.613350885 4581148.53063107, 429579.908350948 4581148.47862875, 429580.203351011 4581148.42662643, 429580.499351068 4581148.3736241, 429580.794351131 4581148.32162178, 429581.090351195 4581148.26961946, 429581.38535125 4581148.21661714, 429581.670351692 4581148.21661498, 429581.977352335 4581148.23861268, 429565.906447568 4581164.07375917, 429556.774503352 4581173.29184275, 429552.686466664 4581169.29186757, 429547.30641823 4581164.00790019))"
